code,time,close,raw_signal,is_test_signal,equity_model,return_model,equity_signal,return_signal,equity_xgb_tb,return_xgb_tb,equity_buy_hold,return_buy_hold,seed,cost_bps
TSLA,2022-12-30,123.18,buy,True,1.0,0.0,0.998,-0.0020000000000000018,0.998,-0.0020000000000000018,0.996004,-0.0039959999999999996,42,20
TSLA,2023-01-03,108.1,none,False,1.0,0.0,0.8758223737619742,-0.12417762623802575,0.8758223737619742,-0.12417762623802575,0.8740707290144503,-0.12592927098554973,42,20
TSLA,2023-01-04,113.64,none,False,1.0,0.0,0.9207072576716999,-0.07929274232830008,0.9207072576716999,-0.07929274232830008,0.9188658431563566,-0.08113415684364345,42,20
TSLA,2023-01-05,110.34,none,False,1.0,0.0,0.8939707744763761,-0.10602922552362393,0.8939707744763761,-0.10602922552362393,0.8921828329274233,-0.10781716707257671,42,20
TSLA,2023-01-06,113.06,none,False,1.0,0.0,0.9160081182010067,-0.0839918817989933,0.9160081182010067,-0.0839918817989933,0.9141761019646046,-0.08582389803539536,42,20
TSLA,2023-01-09,119.77,none,False,1.0,0.0,0.9703723006981653,-0.02962769930183473,0.9703723006981653,-0.02962769930183473,0.9684315560967689,-0.0315684439032311,42,20
TSLA,2023-01-10,118.85,none,False,1.0,0.0,0.9629184932618932,-0.03708150673810684,0.9629184932618932,-0.03708150673810684,0.9609926562753693,-0.03900734372463066,42,20
TSLA,2023-01-11,123.22,none,False,1.0,0.0,0.9983240785841857,-0.0016759214158142965,0.9983240785841857,-0.0016759214158142965,0.9963274304270173,-0.0036725695729826757,42,20
TSLA,2023-01-12,123.56,none,False,1.0,0.0,1.0010787465497646,0.0010787465497645865,1.0010787465497646,0.0010787465497645865,0.9990765890566649,-0.0009234109433351456,42,20
TSLA,2023-01-13,122.4,none,False,1.0,0.0,0.991680467608378,-0.008319532391621975,0.991680467608378,-0.008319532391621975,0.9896971066731612,-0.010302893326838758,42,20
TSLA,2023-01-17,131.49,none,False,1.0,0.0,1.0653273258645886,0.06532732586458856,1.0653273258645886,0.06532732586458856,1.063196671212859,0.0631966712128591,42,20
TSLA,2023-01-18,128.78,none,False,1.0,0.0,1.0433710017860043,0.04337100178600428,1.0433710017860043,0.04337100178600428,1.0412842597824323,0.04128425978243233,42,20
TSLA,2023-01-19,127.17,none,False,1.0,0.0,1.030326838772528,0.030326838772527953,1.030326838772528,0.030326838772527953,1.0282661850949828,0.0282661850949828,42,20
TSLA,2023-01-20,133.42,none,False,1.0,0.0,1.0809641175515505,0.08096411755155053,1.0809641175515505,0.08096411755155053,1.0788021893164472,0.07880218931644722,42,20
TSLA,2023-01-23,143.75,none,False,1.0,0.0,1.164657411917519,0.16465741191751904,1.164657411917519,0.16465741191751904,1.162328097093684,0.162328097093684,42,20
TSLA,2023-01-24,143.89,none,False,1.0,0.0,1.1657916869621692,0.16579168696216917,1.1657916869621692,0.16579168696216917,1.1634601035882448,0.1634601035882448,42,20
TSLA,2023-01-25,144.43,none,False,1.0,0.0,1.1701667478486768,0.1701667478486768,1.1701667478486768,0.1701667478486768,1.1678264143529795,0.1678264143529795,42,20
TSLA,2023-01-26,160.27,none,False,1.0,0.0,1.2985018671862316,0.2985018671862316,1.2985018671862316,0.2985018671862316,1.295904863451859,0.29590486345185907,42,20
TSLA,2023-01-27,177.9,none,False,1.0,0.0,1.4413395031660985,0.4413395031660985,1.4413395031660985,0.4413395031660985,1.4384568241597662,0.43845682415976617,42,20
TSLA,2023-01-30,166.66,none,False,1.0,0.0,1.350273421009904,0.3502734210099041,1.350273421009904,0.3502734210099041,1.3475728741678843,0.3475728741678843,42,20
TSLA,2023-01-31,173.22,none,False,1.0,0.0,1.4034223088163662,0.4034223088163662,1.4034223088163662,0.4034223088163662,1.4006154641987334,0.4006154641987334,42,20
TSLA,2023-02-01,181.41,none,False,1.0,0.0,1.4697773989283975,0.46977739892839754,1.4697773989283975,0.46977739892839754,1.4668378441305405,0.4668378441305405,42,20
TSLA,2023-02-02,188.27,none,False,1.0,0.0,1.5253568761162528,0.5253568761162528,1.5253568761162528,0.5253568761162528,1.5223061623640202,0.5223061623640202,42,20
TSLA,2023-02-03,189.98,none,False,1.0,0.0,1.539211235590193,0.539211235590193,1.539211235590193,0.539211235590193,1.5361328131190128,0.5361328131190128,42,20
TSLA,2023-02-06,194.76,none,False,1.0,0.0,1.5779386264003896,0.5779386264003896,1.5779386264003896,0.5779386264003896,1.5747827491475885,0.5747827491475885,42,20
TSLA,2023-02-07,196.81,none,False,1.0,0.0,1.594547653839909,0.594547653839909,1.594547653839909,0.594547653839909,1.5913585585322292,0.5913585585322292,42,20
TSLA,2023-02-08,201.29,none,False,1.0,0.0,1.6308444552687125,0.6308444552687125,1.6308444552687125,0.6308444552687125,1.6275827663581748,0.6275827663581748,42,20
TSLA,2023-02-09,207.32,none,False,1.0,0.0,1.6796993018347133,0.6796993018347133,1.6796993018347133,0.6796993018347133,1.6763399032310438,0.6763399032310438,42,20
TSLA,2023-02-10,196.89,none,False,1.0,0.0,1.5951958110082805,0.5951958110082805,1.5951958110082805,0.5951958110082805,1.5920054193862638,0.5920054193862638,42,20
TSLA,2023-02-13,194.64,none,False,1.0,0.0,1.5769663906478324,0.5769663906478324,1.5769663906478324,0.5769663906478324,1.5738124578665365,0.5738124578665365,42,20
TSLA,2023-02-14,209.25,none,False,1.0,0.0,1.6953360935216757,0.6953360935216757,1.6953360935216757,0.6953360935216757,1.691945421334632,0.6919454213346321,42,20
TSLA,2023-02-15,214.24,none,False,1.0,0.0,1.7357648968988473,0.7357648968988473,1.7357648968988473,0.7357648968988473,1.7322933671050496,0.7322933671050496,42,20
TSLA,2023-02-16,202.04,none,False,1.0,0.0,1.636920928722195,0.6369209287221951,1.636920928722195,0.6369209287221951,1.6336470868647506,0.6336470868647506,42,20
TSLA,2023-02-17,208.31,none,False,1.0,0.0,1.6877202467933106,0.6877202467933106,1.6877202467933106,0.6877202467933106,1.684344806299724,0.6843448062997239,42,20
TSLA,2023-02-21,197.37,none,False,1.0,0.0,1.5990847540185096,0.5990847540185096,1.5990847540185096,0.5990847540185096,1.5958865845104724,0.5958865845104724,42,20
TSLA,2023-02-22,200.86,none,False,1.0,0.0,1.6273606104887157,0.6273606104887157,1.6273606104887157,0.6273606104887157,1.6241058892677382,0.6241058892677382,42,20
TSLA,2023-02-23,202.07,none,False,1.0,0.0,1.6371639876603343,0.6371639876603343,1.6371639876603343,0.6371639876603343,1.6338896596850137,0.6338896596850137,42,20
TSLA,2023-02-24,196.88,none,False,1.0,0.0,1.595114791362234,0.5951147913622341,1.595114791362234,0.5951147913622341,1.5919245617795095,0.5919245617795095,42,20
TSLA,2023-02-27,207.63,none,False,1.0,0.0,1.6822109108621528,0.6822109108621528,1.6822109108621528,0.6822109108621528,1.6788464890404287,0.6788464890404287,42,20
TSLA,2023-02-28,205.71,none,False,1.0,0.0,1.6666551388212372,0.6666551388212372,1.6666551388212372,0.6666551388212372,1.6633218285435947,0.6633218285435947,42,20
TSLA,2023-03-01,202.77,none,False,1.0,0.0,1.642835362883585,0.642835362883585,1.642835362883585,0.642835362883585,1.6395496921578179,0.6395496921578179,42,20
TSLA,2023-03-02,190.9,none,False,1.0,0.0,1.5466650430264655,0.5466650430264655,1.5466650430264655,0.5466650430264655,1.5435717129404123,0.5435717129404123,42,20
TSLA,2023-03-03,197.79,none,False,1.0,0.0,1.6024875791524598,0.6024875791524598,1.6024875791524598,0.6024875791524598,1.5992826039941546,0.5992826039941546,42,20
TSLA,2023-03-06,193.81,none,False,1.0,0.0,1.5702417600259782,0.5702417600259782,1.5702417600259782,0.5702417600259782,1.5671012765059262,0.5671012765059262,42,20
TSLA,2023-03-07,187.71,none,False,1.0,0.0,1.5208197759376523,0.5208197759376523,1.5208197759376523,0.5208197759376523,1.517778136385777,0.517778136385777,42,20
TSLA,2023-03-08,182.0,none,False,1.0,0.0,1.474557558045137,0.4745575580451371,1.474557558045137,0.4745575580451371,1.4716084429290468,0.4716084429290468,42,20
TSLA,2023-03-09,172.92,none,False,1.0,0.0,1.400991719434973,0.400991719434973,1.400991719434973,0.400991719434973,1.398189735996103,0.3981897359961031,42,20
TSLA,2023-03-10,173.44,none,False,1.0,0.0,1.4052047410293877,0.40520474102938775,1.4052047410293877,0.40520474102938775,1.402394331547329,0.40239433154732906,42,20
TSLA,2023-03-13,174.48,none,False,1.0,0.0,1.4136307842182172,0.4136307842182172,1.4136307842182172,0.4136307842182172,1.4108035226497806,0.4108035226497806,42,20
TSLA,2023-03-14,183.26,none,False,1.0,0.0,1.484766033446988,0.4847660334469881,1.484766033446988,0.4847660334469881,1.4817965013800942,0.4817965013800942,42,20
TSLA,2023-03-15,180.45,none,False,1.0,0.0,1.4619995129079395,0.4619995129079395,1.4619995129079395,0.4619995129079395,1.4590755138821236,0.45907551388212364,42,20
TSLA,2023-03-16,184.13,none,False,1.0,0.0,1.491814742653028,0.49181474265302794,1.491814742653028,0.49181474265302794,1.4888311131677219,0.4888311131677219,42,20
TSLA,2023-03-17,180.13,none,False,1.0,0.0,1.4594068842344536,0.45940688423445364,1.4594068842344536,0.45940688423445364,1.4564880704659848,0.45648807046598483,42,20
TSLA,2023-03-20,183.25,none,False,1.0,0.0,1.4846850138009418,0.48468501380094176,1.4846850138009418,0.48468501380094176,1.4817156437733396,0.48171564377333964,42,20
TSLA,2023-03-21,197.58,none,False,1.0,0.0,1.6007861665854848,0.6007861665854848,1.6007861665854848,0.6007861665854848,1.5975845942523137,0.5975845942523137,42,20
TSLA,2023-03-22,191.15,none,False,1.0,0.0,1.5486905341776263,0.5486905341776263,1.5486905341776263,0.5486905341776263,1.545593153109271,0.545593153109271,42,20
TSLA,2023-03-23,192.22,none,False,1.0,0.0,1.557359636304595,0.557359636304595,1.557359636304595,0.557359636304595,1.5542449170319856,0.5542449170319856,42,20
TSLA,2023-03-24,190.41,none,False,1.0,0.0,1.54269508037019,0.54269508037019,1.54269508037019,0.54269508037019,1.5396096902094494,0.5396096902094494,42,20
TSLA,2023-03-27,191.81,none,False,1.0,0.0,1.5540378308166911,0.5540378308166911,1.5540378308166911,0.5540378308166911,1.5509297551550576,0.5509297551550576,42,20
TSLA,2023-03-28,189.19,none,False,1.0,0.0,1.5328106835525248,0.5328106835525248,1.5328106835525248,0.5328106835525248,1.5297450621854198,0.5297450621854198,42,20
TSLA,2023-03-29,193.88,none,False,1.0,0.0,1.5708088975483032,0.5708088975483032,1.5708088975483032,0.5708088975483032,1.5676672797532065,0.5676672797532065,42,20
TSLA,2023-03-30,195.28,none,False,1.0,0.0,1.5821516479948043,0.5821516479948043,1.5821516479948043,0.5821516479948043,1.5789873446988145,0.5789873446988145,42,20
TSLA,2023-03-31,207.46,none,False,1.0,0.0,1.6808335768793636,0.6808335768793636,1.6808335768793636,0.6808335768793636,1.6774719097256048,0.6774719097256048,42,20
TSLA,2023-04-03,194.77,none,False,1.0,0.0,1.5780196460464362,0.5780196460464362,1.5780196460464362,0.5780196460464362,1.5748636067543433,0.5748636067543433,42,20
TSLA,2023-04-04,192.58,none,False,1.0,0.0,1.5602763435622666,0.5602763435622666,1.5602763435622666,0.5602763435622666,1.557155790875142,0.5571557908751421,42,20
TSLA,2023-04-05,185.52,none,False,1.0,0.0,1.5030764734534827,0.5030764734534827,1.5030764734534827,0.5030764734534827,1.5000703205065757,0.5000703205065757,42,20
TSLA,2023-04-06,185.06,none,False,1.0,0.0,1.4993495697353467,0.4993495697353467,1.4993495697353467,0.4993495697353467,1.496350870595876,0.4963508705958759,42,20
TSLA,2023-04-10,184.51,none,False,1.0,0.0,1.4948934892027925,0.4948934892027925,1.4948934892027925,0.4948934892027925,1.4919037022243868,0.49190370222438684,42,20
TSLA,2023-04-11,186.79,none,False,1.0,0.0,1.51336596850138,0.51336596850138,1.51336596850138,0.51336596850138,1.510339236564377,0.5103392365643771,42,20
TSLA,2023-04-12,180.54,none,False,1.0,0.0,1.4627286897223575,0.4627286897223575,1.4627286897223575,0.4627286897223575,1.4598032323429129,0.45980323234291287,42,20
TSLA,2023-04-13,185.9,none,False,1.0,0.0,1.5061552200032473,0.5061552200032473,1.5061552200032473,0.5061552200032473,1.5031429095632407,0.5031429095632407,42,20
TSLA,2023-04-14,185.0,none,False,1.0,0.0,1.498863451859068,0.498863451859068,1.498863451859068,0.498863451859068,1.4958657249553495,0.49586572495534953,42,20
TSLA,2023-04-17,187.04,none,False,1.0,0.0,1.5153914596525409,0.5153914596525409,1.5153914596525409,0.5153914596525409,1.5123606767332358,0.5123606767332358,42,20
TSLA,2023-04-18,184.31,none,False,1.0,0.0,1.4932730962818639,0.4932730962818639,1.4932730962818639,0.4932730962818639,1.4902865500893,0.4902865500893001,42,20
TSLA,2023-04-19,180.59,none,False,1.0,0.0,1.4631337879525896,0.46313378795258964,1.4631337879525896,0.46313378795258964,1.4602075203766844,0.46020752037668444,42,20
TSLA,2023-04-20,162.99,none,False,1.0,0.0,1.3205392109108622,0.32053921091086224,1.3205392109108622,0.32053921091086224,1.3178981324890404,0.3178981324890404,42,20
TSLA,2023-04-21,165.08,none,False,1.0,0.0,1.3374723169345675,0.3374723169345675,1.3374723169345675,0.3374723169345675,1.3347973723006983,0.3347973723006983,42,20
TSLA,2023-04-24,162.55,none,False,1.0,0.0,1.3169743464848191,0.31697434648481915,1.3169743464848191,0.31697434648481915,1.3143403977918493,0.3143403977918493,42,20
TSLA,2023-04-25,160.67,none,False,1.0,0.0,1.301742653028089,0.3017426530280889,1.301742653028089,0.3017426530280889,1.2991391677220325,0.29913916772203253,42,20
TSLA,2023-04-26,153.75,none,False,1.0,0.0,1.2456770579639551,0.24567705796395511,1.2456770579639551,0.24567705796395511,1.2431857038480272,0.24318570384802718,42,20
TSLA,2023-04-27,160.19,none,False,1.0,0.0,1.29785371001786,0.29785371001786,1.29785371001786,0.29785371001786,1.2952580025978242,0.2952580025978242,42,20
TSLA,2023-04-28,164.31,none,False,1.0,0.0,1.3312338041889917,0.33123380418899173,1.3312338041889917,0.33123380418899173,1.3285713365806138,0.32857133658061377,42,20
TSLA,2023-05-01,161.83,buy,True,1.0,0.0,1.3111409319694756,0.31114093196947556,1.3111409319694756,0.31114093196947556,1.3085186501055366,0.3085186501055366,42,20
TSLA,2023-05-02,160.31,none,False,1.0,0.0,1.2988259457704172,0.2988259457704172,1.2988259457704172,0.2988259457704172,1.2962282938788763,0.2962282938788763,42,20
TSLA,2023-05-03,160.61,none,False,1.0,0.0,1.3012565351518104,0.3012565351518104,1.3012565351518104,0.3012565351518104,1.2986540220815068,0.2986540220815068,42,20
TSLA,2023-05-04,161.2,none,False,1.0,0.0,1.30603669426855,0.30603669426854996,1.30603669426855,0.30603669426854996,1.3034246208800129,0.3034246208800129,42,20
TSLA,2023-05-05,170.06,none,False,1.0,0.0,1.3778201006656925,0.3778201006656925,1.3778201006656925,0.3778201006656925,1.3750644604643611,0.37506446046436115,42,20
TSLA,2023-05-08,171.79,none,False,1.0,0.0,1.3918364994317258,0.3918364994317258,1.3918364994317258,0.3918364994317258,1.389052826432862,0.3890528264328621,42,20
TSLA,2023-05-09,169.15,none,False,1.0,0.0,1.3704473128754668,0.37044731287546684,1.3704473128754668,0.37044731287546684,1.3677064182497158,0.36770641824971584,42,20
TSLA,2023-05-10,168.54,none,False,1.0,0.0,1.3655051144666341,0.36550511446663414,1.3655051144666341,0.36550511446663414,1.3627741042377008,0.36277410423770085,42,20
TSLA,2023-05-11,172.08,none,False,1.0,0.0,1.3941860691670727,0.39418606916707266,1.3941860691670727,0.39418606916707266,1.3913976970287385,0.3913976970287385,42,20
TSLA,2023-05-12,167.98,none,False,1.0,0.0,1.3609680142880336,0.3609680142880336,1.3609680142880336,0.3609680142880336,1.3582460782594574,0.3582460782594574,42,20
TSLA,2023-05-15,166.35,none,False,1.0,0.0,1.3477618119824646,0.3477618119824646,1.3477618119824646,0.3477618119824646,1.3450662883584994,0.3450662883584994,42,20
TSLA,2023-05-16,166.52,none,False,1.0,0.0,1.3491391459652542,0.3491391459652542,1.3491391459652542,0.3491391459652542,1.3464408676733237,0.3464408676733237,42,20
TSLA,2023-05-17,173.86,none,False,1.0,0.0,1.4086075661633384,0.4086075661633384,1.4086075661633384,0.4086075661633384,1.4057903510310115,0.40579035103101146,42,20
TSLA,2023-05-18,176.89,none,False,1.0,0.0,1.4331565189154083,0.4331565189154083,1.4331565189154083,0.4331565189154083,1.4302902058775775,0.4302902058775775,42,20
TSLA,2023-05-19,180.14,none,False,1.0,0.0,1.4594879038805,0.4594879038805,1.4594879038805,0.4594879038805,1.4565689280727387,0.45656892807273874,42,20
TSLA,2023-05-22,188.87,none,False,1.0,0.0,1.5302180548790387,0.5302180548790387,1.5302180548790387,0.5302180548790387,1.5271576187692806,0.5271576187692806,42,20
TSLA,2023-05-23,185.77,none,False,1.0,0.0,1.5051019646046437,0.5051019646046437,1.5051019646046437,0.5051019646046437,1.5020917606754345,0.5020917606754345,42,20
TSLA,2023-05-24,182.9,none,False,1.0,0.0,1.4818493261893164,0.4818493261893164,1.4818493261893164,0.4818493261893164,1.4788856275369378,0.47888562753693775,42,20
TSLA,2023-05-25,184.47,none,False,1.0,0.0,1.494569410618607,0.49456941061860693,1.494569410618607,0.49456941061860693,1.4915802717973696,0.49158027179736963,42,20
TSLA,2023-05-26,193.17,none,False,1.0,0.0,1.5650565026790062,0.5650565026790062,1.5650565026790062,0.5650565026790062,1.5619263896736482,0.5619263896736482,42,20
TSLA,2023-05-30,201.16,none,False,1.0,0.0,1.6297911998701087,0.6297911998701087,1.6297911998701087,0.6297911998701087,1.6265316174703686,0.6265316174703686,42,20
TSLA,2023-05-31,203.93,none,False,1.0,0.0,1.6522336418249717,0.6522336418249717,1.6522336418249717,0.6522336418249717,1.6489291745413215,0.6489291745413215,42,20
TSLA,2023-06-01,207.52,none,False,1.0,0.0,1.6813196947556421,0.6813196947556421,1.6813196947556421,0.6813196947556421,1.677957055366131,0.6779570553661309,42,20
TSLA,2023-06-02,213.97,none,False,1.0,0.0,1.7335773664555933,0.7335773664555933,1.7335773664555933,0.7335773664555933,1.730110211722682,0.7301102117226821,42,20
TSLA,2023-06-05,217.61,none,False,1.0,0.0,1.7630685176164962,0.7630685176164962,1.7630685176164962,0.7630685176164962,1.759542380581263,0.7595423805812631,42,20
TSLA,2023-06-06,221.31,none,False,1.0,0.0,1.7930457866536775,0.7930457866536775,1.7930457866536775,0.7930457866536775,1.7894596950803703,0.7894596950803703,42,20
TSLA,2023-06-07,224.57,none,False,1.0,0.0,1.8194581912648156,0.8194581912648156,1.8194581912648156,0.8194581912648156,1.815819274882286,0.8158192748822859,42,20
TSLA,2023-06-08,234.86,none,False,1.0,0.0,1.9028274070465985,0.9028274070465985,1.9028274070465985,0.9028274070465985,1.8990217522325052,0.8990217522325052,42,20
TSLA,2023-06-09,244.4,none,False,1.0,0.0,1.9801201493748986,0.9801201493748986,1.9801201493748986,0.9801201493748986,1.9761599090761488,0.9761599090761488,42,20
TSLA,2023-06-12,249.83,none,False,1.0,0.0,2.0241138171781135,1.0241138171781135,2.0241138171781135,1.0241138171781135,2.020065589543757,1.0200655895437571,42,20
TSLA,2023-06-13,258.71,none,False,1.0,0.0,2.0960592628673482,1.0960592628673482,2.0960592628673482,1.0960592628673482,2.0918671443416135,1.0918671443416135,42,20
TSLA,2023-06-14,256.79,none,False,1.0,0.0,2.080503490826433,1.080503490826433,2.080503490826433,1.080503490826433,2.07634248384478,1.0763424838447802,42,20
TSLA,2023-06-15,255.9,none,False,1.0,0.0,2.0732927423283,1.0732927423283,2.0732927423283,1.0732927423283,2.0691461568436433,1.0691461568436433,42,20
TSLA,2023-06-16,260.54,none,False,1.0,0.0,2.1108858580938468,1.1108858580938468,2.1108858580938468,1.1108858580938468,2.1066640863776587,1.1066640863776587,42,20
TSLA,2023-06-20,274.45,none,False,1.0,0.0,2.2235841857444387,1.2235841857444387,2.2235841857444387,1.2235841857444387,2.2191370173729497,1.2191370173729497,42,20
TSLA,2023-06-21,259.46,none,False,1.0,0.0,2.102135736320831,1.102135736320831,2.102135736320831,1.102135736320831,2.0979314648481893,1.0979314648481893,42,20
TSLA,2023-06-22,264.61,none,False,1.0,0.0,2.143860854034746,1.1438608540347461,2.143860854034746,1.1438608540347461,2.1395731323266767,1.1395731323266767,42,20
TSLA,2023-06-23,256.6,none,False,1.0,0.0,2.0789641175515507,1.0789641175515507,2.0789641175515507,1.0789641175515507,2.0748061893164476,1.0748061893164476,42,20
TSLA,2023-06-26,241.05,none,False,1.0,0.0,1.9529785679493425,0.9529785679493425,1.9529785679493425,0.9529785679493425,1.949072610813444,0.949072610813444,42,20
TSLA,2023-06-27,250.21,none,False,1.0,0.0,2.027192563727878,1.027192563727878,2.027192563727878,1.027192563727878,2.023138178600422,1.0231381786004219,42,20
TSLA,2023-06-28,256.24,none,False,1.0,0.0,2.076047410293879,1.0760474102938788,2.076047410293879,1.0760474102938788,2.071895315473291,1.071895315473291,42,20
TSLA,2023-06-29,257.5,none,False,1.0,0.0,2.0862558856957296,1.0862558856957296,2.0862558856957296,1.0862558856957296,2.0820833739243385,1.0820833739243385,42,20
TSLA,2023-06-30,261.77,none,False,1.0,0.0,2.120851274557558,1.120851274557558,2.120851274557558,1.120851274557558,2.116609572008443,1.1166095720084428,42,20
TSLA,2023-07-03,279.82,none,False,1.0,0.0,2.267091735671375,1.2670917356713751,2.267091735671375,1.2670917356713751,2.262557552200032,1.262557552200032,42,20
TSLA,2023-07-05,282.48,none,False,1.0,0.0,2.2886429615197272,1.2886429615197272,2.2886429615197272,1.2886429615197272,2.284065675596688,1.284065675596688,42,20
TSLA,2023-07-06,276.54,none,False,1.0,0.0,2.2405172917681444,1.2405172917681444,2.2405172917681444,1.2405172917681444,2.236036257184608,1.2360362571846082,42,20
TSLA,2023-07-07,274.43,none,False,1.0,0.0,2.223422146452346,1.223422146452346,2.223422146452346,1.223422146452346,2.2189753021594414,1.2189753021594414,42,20
TSLA,2023-07-10,269.61,none,False,1.0,0.0,2.184370677057964,1.1843706770579638,2.184370677057964,1.1843706770579638,2.180001935703848,1.180001935703848,42,20
TSLA,2023-07-11,269.79,none,False,1.0,0.0,2.1858290306868,1.1858290306867998,2.1858290306868,1.1858290306867998,2.181457372625426,1.181457372625426,42,20
TSLA,2023-07-12,271.99,none,False,1.0,0.0,2.2036533528170157,1.2036533528170157,2.2036533528170157,1.2036533528170157,2.199246046111382,1.1992460461113819,42,20
TSLA,2023-07-13,277.9,none,False,1.0,0.0,2.2515359636304595,1.2515359636304595,2.2515359636304595,1.2515359636304595,2.2470328917031983,1.2470328917031983,42,20
TSLA,2023-07-14,281.38,none,False,1.0,0.0,2.2797308004546193,1.2797308004546193,2.2797308004546193,1.2797308004546193,2.2751713388537103,1.2751713388537103,42,20
TSLA,2023-07-17,290.38,none,False,1.0,0.0,2.3526484818964115,1.3526484818964115,2.3526484818964115,1.3526484818964115,2.347943184932619,1.3479431849326189,42,20
TSLA,2023-07-18,293.34,none,False,1.0,0.0,2.3766302971261566,1.3766302971261566,2.3766302971261566,1.3766302971261566,2.371877036531904,1.3718770365319042,42,20
TSLA,2023-07-19,291.26,none,False,1.0,0.0,2.359778210748498,1.3597782107484981,2.359778210748498,1.3597782107484981,2.3550586543270007,1.3550586543270007,42,20
TSLA,2023-07-20,262.9,none,False,1.0,0.0,2.130006494560805,1.130006494560805,2.130006494560805,1.130006494560805,2.1257464815716833,1.1257464815716833,42,20
TSLA,2023-07-21,260.02,none,False,1.0,0.0,2.1066728364994316,1.1066728364994316,2.1066728364994316,1.1066728364994316,2.102459490826433,1.102459490826433,42,20
TSLA,2023-07-24,269.06,none,False,1.0,0.0,2.17991459652541,1.17991459652541,2.17991459652541,1.17991459652541,2.175554767332359,1.175554767332359,42,20
TSLA,2023-07-25,265.28,none,False,1.0,0.0,2.149289170319857,1.149289170319857,2.149289170319857,1.149289170319857,2.144990591979217,1.1449905919792172,42,20
TSLA,2023-07-26,264.35,none,False,1.0,0.0,2.1417543432375385,1.1417543432375385,2.1417543432375385,1.1417543432375385,2.1374708345510633,1.1374708345510633,42,20
TSLA,2023-07-27,255.71,none,False,1.0,0.0,2.071753369053418,1.0717533690534178,2.071753369053418,1.0717533690534178,2.0676098623153107,1.0676098623153107,42,20
